Index,Height(Inches),Weight(Pounds),Standardize,,,,Average,Stdev.P,,,,,
4557,70.01907,122.7936,-0.367545196,,,,,,,,,,
4558,67.13432,122.1132,-0.425895216,,,,,,,,,,
4559,69.95471,139.8142,1.092114348,,,,,,,,,,
4560,68.31764,130.2584,0.272624162,,,,,,,,,,
4561,67.93284,111.6216,-1.32563812,,,,,,,,,,
4562,68.37831,109.8238,-1.479814585,,,,,,,,,,
4563,69.38169,138.2864,0.961092654,,,,,,,,,,
4564,67.83912,121.4831,-0.479931588,,,,,,,,,,
4565,66.76314,120.3041,-0.58104075,,,,,,,,,,
4566,69.13398,124.0916,-0.256230783,,,,,,,,,,
4567,65.58554,119.738,-0.629588585,,,,,,,,,,
4568,67.12002,132.4267,0.458574116,,,,,,,,,,
4569,68.20826,126.163,-0.078590819,,,,,,,,,,
4570,69.83352,124.5901,-0.213480218,,,,,,,,,,
4571,68.52243,129.9774,0.248526049,,,,,,,,,,
4572,66.61883,114.8356,-1.0500106,,,,,,,,,,
4573,67.03413,123.505,-0.306536665,,,,,,,,,,
4574,68.58395,124.7217,-0.202194411,,,,,,,,,,
4575,68.48187,126.5771,-0.043078263,,,,,,,,,,
4576,68.22285,143.9747,1.448912201,,,,,,,,,,
4577,70.11615,127.6471,0.048683233,,,,,,,,,,
4578,64.31068,119.6461,-0.637469782,,,,,,,,,,
4579,68.91069,103.7011,-2.004887584,,,,,,,,,,
4580,68.01192,140.6438,1.163259523,,,,,,,,,,
4581,68.44067,130.1721,0.265223211,,,,,,,,,,
4582,69.5139,132.2547,0.44382367,,,,,,,,,,
4583,69.20247,118.3357,-0.749847599,,,,,,,,,,
4584,66.04611,107.3271,-1.6939276,,,,,,,,,,
4585,66.015,134.3205,0.620983387,,,,,,,,,,
4586,69.00199,128.0736,0.085259194,,,,,,,,,,
4587,69.61754,143.0774,1.371961182,,,,,,,,,,
4588,69.41293,127.4879,0.035030495,,,,,,,,,,
4589,68.42341,117.5081,-0.820821257,,,,,,,,,,
4590,68.59122,132.3095,0.44852323,,,,,,,,,,
4591,70.47426,126.1309,-0.081343664,,,,,,,,,,
4592,70.13001,138.7704,1.002599723,,,,,,,,,,
4593,69.01521,128.4133,0.114391325,,,,,,,,,,
4594,70.97422,129.5877,0.215105998,,,,,,,,,,
4595,69.42301,116.2255,-0.93081499,,,,,,,,,,
4596,66.84684,111.121,-1.368568779,,,,,,,,,,
4597,68.37668,118.7218,-0.716736278,,,,,,,,,,
4598,67.80923,131.6974,0.396030509,,,,,,,,,,
4599,66.4699,141.4318,1.230837148,,,,,,,,,,
4600,70.23437,138.4311,0.973501895,,,,,,,,,,
4601,70.16075,139.4051,1.057030584,,,,,,,,,,
4602,66.23907,109.824,-1.479797433,,,,,,,,,,
4603,68.76154,125.4809,-0.137086628,,,,,,,,,,
4604,64.64843,122.8828,-0.359895546,,,,,,,,,,
4605,69.51686,150.847,2.038269702,,,,,,,,,,
4606,67.7263,128.1654,0.093131815,,,,,,,,,,
4607,68.53926,121.0356,-0.518308476,,,,,,,,,,
4608,68.16448,137.2303,0.8705232,,,,,,,,,,
4609,70.16738,131.504,0.379444833,,,,,,,,,,
4610,66.92499,127.9481,0.074496514,,,,,,,,,,
4611,67.18215,127.5982,0.044489647,,,,,,,,,,
4612,65.35392,125.9641,-0.095648166,,,,,,,,,,
4613,67.71159,128.942,0.159731794,,,,,,,,,,
4614,69.35197,123.6344,-0.295439527,,,,,,,,,,
4615,67.54023,132.426,0.458514085,,,,,,,,,,
4616,68.43556,122.0015,-0.43547443,,,,,,,,,,
4617,66.50187,130.4876,0.292279988,,,,,,,,,,
4618,68.9358,127.2358,0.0134108,,,,,,,,,,
4619,65.99168,119.7409,-0.629339885,,,,,,,,,,
4620,69.45486,140.6464,1.163482495,,,,,,,,,,
4621,66.9045,137.6207,0.904003282,,,,,,,,,,
4622,67.63969,118.1787,-0.763311669,,,,,,,,,,
4623,66.1437,128.4443,0.117049835,,,,,,,,,,
4624,67.59159,134.3476,0.62330744,,,,,,,,,,
4625,71.78019,166.3016,3.363631581,,,,,,,,,,
4626,69.44107,123.4122,-0.314495045,,,,,,,,,,
4627,71.98935,142.7132,1.34072797,,,,,,,,,,
4628,70.15393,123.8781,-0.274540203,,,,,,,,,,
4629,70.10971,126.9465,-0.011399107,,,,,,,,,,
4630,66.68738,117.3343,-0.835726068,,,,,,,,,,
4631,70.49701,137.1545,0.864022713,,,,,,,,,,
4632,65.43499,105.8885,-1.817299644,,,,,,,,,,
4633,69.52902,123.5902,-0.299230049,,,,,,,,,,
4634,66.08382,128.3405,0.108148112,,,,,,,,,,
4635,67.53462,122.189,-0.419394729,,,,,,,,,,
4636,66.70738,119.1554,-0.679551433,,,,,,,,,,
4637,67.68437,127.9357,0.073433109,,,,,,,,,,
4638,64.9133,117.8536,-0.791191727,,,,,,,,,,
4639,66.99054,114.2598,-1.099390291,,,,,,,,,,
4640,66.90392,124.3436,-0.234619665,,,,,,,,,,
4641,68.30928,121.873,-0.446494386,,,,,,,,,,
4642,67.78254,107.1698,-1.707417397,,,,,,,,,,
4643,66.67402,105.6942,-1.833962503,,,,,,,,,,
4644,68.02345,105.9209,-1.814521072,,,,,,,,,,
4645,66.26386,110.0377,-1.461470861,,,,,,,,,,
4646,68.65872,126.4691,-0.052340171,,,,,,,,,,
4647,68.8758,133.5623,0.555961363,,,,,,,,,,
4648,70.66494,110.5288,-1.419354908,,,,,,,,,,
4649,67.46764,142.8422,1.351790805,,,,,,,,,,
4650,66.86561,131.3179,0.363485194,,,,,,,,,,
4651,68.07938,142.0148,1.280834299,,,,,,,,,,
4652,66.97214,105.1855,-1.877587804,,,,,,,,,,
4653,67.09087,119.0616,-0.687595571,,,,,,,,,,
4654,66.25477,131.6159,0.389041199,,,,,,,,,,
4655,68.48544,123.1869,-0.333816414,,,,,,,,,,
4656,67.56328,114.1342,-1.110161547,,,,,,,,,,
4657,67.94652,127.8594,0.066889743,,,,,,,,,,
4658,67.63842,123.8136,-0.280071621,,,,,,,,,,
4659,69.49172,139.1029,1.031114393,,,,,,,,,,
4660,69.35023,117.3644,-0.83314474,,,,,,,,,,
4661,68.48414,155.8502,2.467336165,,,,,,,,,,
4662,67.34242,133.4692,0.547977255,,,,,,,,,,
4663,63.7973,128.2173,0.097582677,,,,,,,,,,
4664,66.47145,128.9056,0.156610188,,,,,,,,,,
4665,68.39396,145.1997,1.55396625,,,,,,,,,,
4666,67.86356,117.7852,-0.797057602,,,,,,,,,,
4667,69.62777,129.2314,0.184550277,,,,,,,,,,
4668,65.50648,110.3151,-1.437681479,,,,,,,,,,
4669,72.72292,145.1721,1.551599318,,,,,,,,,,
4670,70.14217,132.9902,0.506898978,,,,,,,,,,
4671,68.78695,121.1068,-0.512202477,,,,,,,,,,
4672,68.67806,137.4109,0.886011168,,,,,,,,,,
4673,71.31953,141.1587,1.207416527,,,,,,,,,,
4674,67.84642,137.6199,0.903934675,,,,,,,,,,
4675,68.40321,111.129,-1.367882712,,,,,,,,,,
4676,65.63922,129.8425,0.23695724,,,,,,,,,,
4677,70.43045,130.4964,0.293034662,,,,,,,,,,
4678,68.00444,124.4823,-0.222724974,,,,,,,,,,
4679,67.39155,138.9571,1.018610817,,,,,,,,,,
4680,68.0015,136.2141,0.783375507,,,,,,,,,,
4681,69.24153,131.2422,0.356993282,,,,,,,,,,
4682,68.36251,106.3978,-1.773622887,,,,,,,,,,
4683,68.48326,124.4191,-0.228144905,,,,,,,,,,
4684,63.36476,110.7614,-1.399407502,,,,,,,,,,
4685,64.47663,125.7709,-0.11221669,,,,,,,,,,
4686,65.29852,114.0163,-1.120272463,,,,,,,,,,
4687,66.60327,135.8777,0.754526379,,,,,,,,,,
4688,71.58316,133.3415,0.537025906,,,,,,,,,,
4689,69.32199,138.8873,1.012624881,,,,,,,,,,
4690,69.28785,132.6007,0.473496078,,,,,,,,,,
4691,65.72065,123.9237,-0.27062962,,,,,,,,,,
4692,70.17847,127.4536,0.032088981,,,,,,,,,,
4693,67.75328,148.2412,1.814800445,,,,,,,,,,
4694,68.02834,122.158,-0.422053239,,,,,,,,,,
4695,67.12107,119.7528,-0.62831936,,,,,,,,,,
4696,69.66713,117.5732,-0.815238384,,,,,,,,,,
4697,69.00275,125.9822,-0.094095939,,,,,,,,,,
4698,65.31244,137.7114,0.91178157,,,,,,,,,,
4699,67.28896,108.2831,-1.611942562,,,,,,,,,,
4700,68.80003,133.9222,0.586825813,,,,,,,,,,
4701,68.98651,128.5798,0.128670099,,,,,,,,,,
4702,67.06068,136.4265,0.801590592,,,,,,,,,,
4703,68.05695,128.2201,0.0978228,,,,,,,,,,
4704,66.84523,112.124,-1.282553097,,,,,,,,,,
4705,68.59912,135.1695,0.693792275,,,,,,,,,,
4706,67.74997,127.2095,0.011155354,,,,,,,,,,
4707,67.38104,119.7502,-0.628542332,,,,,,,,,,
4708,69.44609,119.5742,-0.643635812,,,,,,,,,,
4709,66.16242,137.4896,0.892760355,,,,,,,,,,
4710,68.41685,129.0061,0.165228908,,,,,,,,,,
4711,71.03861,147.6293,1.762324876,,,,,,,,,,
4712,66.91687,126.9994,-0.006862487,,,,,,,,,,
4713,68.77967,110.6833,-1.406105234,,,,,,,,,,
4714,69.49877,137.0191,0.852411024,,,,,,,,,,
4715,65.22814,125.0944,-0.170232253,,,,,,,,,,
4716,66.60077,142.9751,1.363188097,,,,,,,,,,
4717,69.16164,129.2245,0.183958544,,,,,,,,,,
4718,67.09027,142.6689,1.336928873,,,,,,,,,,
4719,67.51801,133.2004,0.524925395,,,,,,,,,,
4720,63.13165,135.8015,0.747991588,,,,,,,,,,
4721,73.45251,155.9981,2.480019833,,,,,,,,,,
4722,63.47897,110.1628,-1.450742485,,,,,,,,,,
4723,67.17019,137.8439,0.923144559,,,,,,,,,,
4724,66.73316,121.0711,-0.515264052,,,,,,,,,,
4725,67.93199,115.9738,-0.952400381,,,,,,,,,,
4726,70.64087,129.3937,0.198468867,,,,,,,,,,
4727,65.33506,111.071,-1.372856699,,,,,,,,,,
4728,66.92901,111.5159,-1.334702784,,,,,,,,,,
4729,71.16317,144.9723,1.534464788,,,,,,,,,,
4730,68.19393,123.3543,-0.319460457,,,,,,,,,,
4731,68.17463,127.3197,0.020605931,,,,,,,,,,
4732,65.15114,111.6275,-1.325132146,,,,,,,,,,
4733,66.95485,123.4444,-0.311733625,,,,,,,,,,
4734,68.71217,116.1338,-0.938679036,,,,,,,,,,
4735,66.21228,106.3145,-1.780766563,,,,,,,,,,
4736,68.06876,129.3926,0.198374533,,,,,,,,,,
4737,70.20125,145.3962,1.570817777,,,,,,,,,,
4738,67.33368,130.253,0.272161066,,,,,,,,,,
4739,67.63632,144.0878,1.458611477,,,,,,,,,,
4740,66.23692,122.5351,-0.389713744,,,,,,,,,,
4741,67.59318,133.0454,0.511632842,,,,,,,,,,
4742,67.82746,107.4374,-1.684468447,,,,,,,,,,
4743,71.17149,149.076,1.886391563,,,,,,,,,,
4744,64.72317,116.8801,-0.874677536,,,,,,,,,,
4745,63.55844,103.049,-2.060810641,,,,,,,,,,
4746,69.71436,117.5245,-0.819414819,,,,,,,,,,
4747,68.3598,130.8889,0.326694837,,,,,,,,,,
4748,68.51115,143.0422,1.368942486,,,,,,,,,,
4749,66.59144,105.2595,-1.871241682,,,,,,,,,,
4750,68.90018,120.1055,-0.59807237,,,,,,,,,,
4751,68.62103,143.016,1.366695616,,,,,,,,,,
4752,67.84607,126.8695,-0.018002504,,,,,,,,,,
4753,68.54416,138.9043,1.014082774,,,,,,,,,,
4754,66.54197,121.5207,-0.476707072,,,,,,,,,,
4755,70.09349,131.7383,0.399538028,,,,,,,,,,
4756,68.07186,120.9546,-0.525254907,,,,,,,,,,
4757,69.12659,138.612,0.989015591,,,,,,,,,,
4758,70.69432,147.3622,1.739418805,,,,,,,,,,
4759,68.92726,130.0261,0.252702484,,,,,,,,,,
4760,67.10353,124.1674,-0.249730296,,,,,,,,,,
4761,68.07727,143.489,1.407259343,,,,,,,,,,
4762,65.82037,123.8217,-0.279376978,,,,,,,,,,
4763,68.89326,130.7247,0.312613307,,,,,,,,,,
4764,66.85902,123.2355,-0.329648556,,,,,,,,,,
4765,69.44484,114.1544,-1.108429227,,,,,,,,,,
4766,68.71047,153.0572,2.227812934,,,,,,,,,,
4767,69.65196,126.5914,-0.041851917,,,,,,,,,,
4768,66.28558,120.8002,-0.538496005,,,,,,,,,,
4769,69.30112,129.099,0.173195864,,,,,,,,,,
4770,70.5502,145.7179,1.598406256,,,,,,,,,,
4771,67.09825,121.1429,-0.509106599,,,,,,,,,,
4772,66.43672,119.0362,-0.689773835,,,,,,,,,,
4773,68.01988,134.8026,0.662327515,,,,,,,,,,
4774,65.04188,132.806,0.491102279,,,,,,,,,,
4775,69.12072,127.696,0.052876819,,,,,,,,,,
4776,66.70731,131.1142,0.346016206,,,,,,,,,,
4777,71.77408,129.1887,0.180888393,,,,,,,,,,
4778,68.2889,114.3058,-1.095445404,,,,,,,,,,
4779,64.9734,114.0111,-1.120718406,,,,,,,,,,
4780,71.4599,141.1522,1.206859097,,,,,,,,,,
4781,65.03556,113.4672,-1.167362404,,,,,,,,,,
4782,69.05564,136.4157,0.800664402,,,,,,,,,,
4783,70.76986,134.7036,0.653837433,,,,,,,,,,
4784,67.74608,129.3842,0.197654162,,,,,,,,,,
4785,65.393,97.8247,-2.508838287,,,,,,,,,,
4786,68.01276,130.7321,0.313247919,,,,,,,,,,
4787,70.21576,146.9626,1.705149746,,,,,,,,,,
4788,69.68073,139.0045,1.022675766,,,,,,,,,,
4789,67.54382,126.4992,-0.049758843,,,,,,,,,,
4790,70.15526,138.6155,0.989315746,,,,,,,,,,
4791,68.40203,123.6083,-0.297677822,,,,,,,,,,
4792,65.77722,132.5113,0.465829277,,,,,,,,,,
4793,66.97553,125.2087,-0.160430067,,,,,,,,,,
4794,69.02762,116.7207,-0.888347427,,,,,,,,,,
4795,68.43486,140.1941,1.124693967,,,,,,,,,,
4796,68.55513,115.1087,-1.026589979,,,,,,,,,,
4797,69.0732,129.883,0.240430455,,,,,,,,,,
4798,68.09033,124.4072,-0.22916543,,,,,,,,,,
4799,69.05185,127.8751,0.06823615,,,,,,,,,,
4800,66.95318,118.9592,-0.696377232,,,,,,,,,,
4801,69.27087,136.2203,0.783907209,,,,,,,,,,
4802,64.46096,114.2431,-1.100822456,,,,,,,,,,
4803,64.9549,111.1484,-1.366218998,,,,,,,,,,
4804,66.87663,134.4741,0.634155878,,,,,,,,,,
4805,68.23273,125.8111,-0.108769202,,,,,,,,,,
4806,69.044,137.9178,0.929482105,,,,,,,,,,
4807,69.87691,109.3782,-1.518028531,,,,,,,,,,
4808,66.17919,115.505,-0.992603922,,,,,,,,,,
4809,65.71652,120.607,-0.555064529,,,,,,,,,,
4810,65.66691,130.3822,0.283241052,,,,,,,,,,
4811,70.42201,130.8399,0.322492675,,,,,,,,,,
4812,68.53986,141.4287,1.230571297,,,,,,,,,,
4813,67.62274,113.1045,-1.198466978,,,,,,,,,,
4814,69.96111,120.7486,-0.542921138,,,,,,,,,,
4815,65.83646,111.1042,-1.37000952,,,,,,,,,,
4816,68.88975,136.915,0.843483574,,,,,,,,,,
4817,66.11515,125.3766,-0.14603123,,,,,,,,,,
4818,68.70642,132.7497,0.486274081,,,,,,,,,,
4819,65.79474,118.1206,-0.768294232,,,,,,,,,,
4820,68.52388,129.7188,0.226348925,,,,,,,,,,
4821,70.82503,138.2801,0.960552376,,,,,,,,,,
4822,69.38767,127.8541,0.066435223,,,,,,,,,,
4823,64.99997,106.3608,-1.776795948,,,,,,,,,,
4824,67.55168,118.5889,-0.72813357,,,,,,,,,,
4825,67.1831,117.5862,-0.814123525,,,,,,,,,,
4826,68.17915,133.4329,0.544864225,,,,,,,,,,
4827,69.20783,120.0598,-0.601991529,,,,,,,,,,
4828,69.94376,124.5943,-0.213120032,,,,,,,,,,
4829,64.18266,118.6707,-0.721118533,,,,,,,,,,
4830,68.05417,135.4153,0.714871691,,,,,,,,,,
4831,66.24238,121.9611,-0.43893907,,,,,,,,,,
4832,69.33374,133.7451,0.571638,,,,,,,,,,
4833,67.55372,118.1307,-0.767428072,,,,,,,,,,
4834,67.24855,128.5772,0.128447127,,,,,,,,,,
4835,66.37183,124.8378,-0.19223786,,,,,,,,,,
4836,66.21681,135.8262,0.750109821,,,,,,,,,,
4837,68.48138,115.2564,-1.013923462,,,,,,,,,,
4838,65.99503,146.0235,1.624614026,,,,,,,,,,
4839,68.20817,143.0554,1.370074497,,,,,,,,,,
4840,64.83886,120.4189,-0.571195685,,,,,,,,,,
4841,69.47052,136.1018,0.773744838,,,,,,,,,,
4842,70.66531,135.2724,0.702616815,,,,,,,,,,
4843,65.31799,113.9184,-1.128668211,,,,,,,,,,
4844,73.62592,144.2733,1.474519661,,,,,,,,,,
4845,65.64183,139.218,1.040985186,,,,,,,,,,
4846,66.1763,137.8042,0.91973995,,,,,,,,,,
4847,68.20944,123.0101,-0.348978501,,,,,,,,,,
4848,67.33013,126.067,-0.086823626,,,,,,,,,,
4849,70.70642,148.5372,1.840184934,,,,,,,,,,
4850,69.27187,110.7831,-1.397546545,,,,,,,,,,
4851,66.49201,120.029,-0.604632888,,,,,,,,,,
4852,63.73844,122.7468,-0.371558689,,,,,,,,,,
4853,68.73929,128.6261,0.132640714,,,,,,,,,,
4854,65.95611,120.8344,-0.535563067,,,,,,,,,,
4855,68.2791,125.4675,-0.138235791,,,,,,,,,,
4856,66.29813,127.7337,0.056109911,,,,,,,,,,
4857,67.26906,132.8131,0.491711164,,,,,,,,,,
4858,70.01685,141.7715,1.259969278,,,,,,,,,,
4859,66.99124,121.3387,-0.492315102,,,,,,,,,,
4860,63.33461,116.4184,-0.914272193,,,,,,,,,,
4861,66.48133,114.4604,-1.082187154,,,,,,,,,,
4862,66.96424,126.3607,-0.061636382,,,,,,,,,,
4863,67.76229,129.6594,0.221254876,,,,,,,,,,
4864,68.64237,128.845,0.151413229,,,,,,,,,,
4865,70.16208,141.6777,1.25192514,,,,,,,,,,
4866,70.96379,140.0763,1.114591627,,,,,,,,,,
4867,69.50635,126.771,-0.026449707,,,,,,,,,,
4868,63.75673,104.9152,-1.900768302,,,,,,,,,,
4869,67.97424,152.1104,2.146616874,,,,,,,,,,
4870,66.1089,119.3998,-0.658592078,,,,,,,,,,
4871,63.30114,102.7788,-2.083982563,,,,,,,,,,
4872,68.76435,104.4743,-1.938579183,,,,,,,,,,
4873,67.68224,122.9173,-0.356936881,,,,,,,,,,
4874,71.11972,130.0384,0.253757312,,,,,,,,,,
4875,68.865,121.9668,-0.438450247,,,,,,,,,,
4876,70.02623,131.5675,0.384890492,,,,,,,,,,
4877,65.6918,107.2827,-1.697735273,,,,,,,,,,
4878,63.3557,117.6886,-0.805341864,,,,,,,,,,
4879,66.86873,143.4791,1.406410334,,,,,,,,,,
4880,63.65356,102.6027,-2.099084618,,,,,,,,,,
4881,65.50331,116.8988,-0.873073854,,,,,,,,,,
4882,68.61979,123.9844,-0.265424085,,,,,,,,,,
4883,71.06865,136.2899,0.789875994,,,,,,,,,,
4884,67.90434,123.2082,-0.33198976,,,,,,,,,,
4885,69.04428,144.3998,1.4853681,,,,,,,,,,
4886,68.23808,145.3389,1.56590382,,,,,,,,,,
4887,67.60055,119.9359,-0.612616996,,,,,,,,,,
4888,68.72349,131.6298,0.390233241,,,,,,,,,,
4889,69.72755,133.7225,0.56969986,,,,,,,,,,
4890,67.39229,146.2703,1.6457792,,,,,,,,,,
4891,67.19624,119.8227,-0.622324848,,,,,,,,,,
4892,65.56913,107.9515,-1.64038005,,,,,,,,,,
4893,65.93896,109.1714,-1.535763369,,,,,,,,,,
4894,68.3392,134.1385,0.605375357,,,,,,,,,,
4895,66.37854,130.6212,0.303737312,,,,,,,,,,
4896,68.06195,116.0239,-0.948103885,,,,,,,,,,
4897,72.14804,134.4365,0.630931362,,,,,,,,,,
4898,66.3,134.8203,0.663845439,,,,,,,,,,
4899,70.52384,116.5449,-0.903423754,,,,,,,,,,
4900,65.956,126.3619,-0.061533472,,,,,,,,,,
4901,69.77937,127.6585,0.049660879,,,,,,,,,,
4902,68.01271,125.5257,-0.133244652,,,,,,,,,,
4903,71.04627,134.624,0.647011064,,,,,,,,,,
4904,70.30748,129.3855,0.197765648,,,,,,,,,,
4905,69.8685,127.9899,0.078081215,,,,,,,,,,
4906,68.55351,119.5254,-0.647820822,,,,,,,,,,
4907,68.04279,111.4427,-1.340980299,,,,,,,,,,
4908,68.32377,143.6406,1.420260317,,,,,,,,,,
4909,68.43992,124.9,-0.186903687,,,,,,,,,,
4910,69.70106,125.39,-0.144882068,,,,,,,,,,
4911,69.86274,126.7733,-0.026252463,,,,,,,,,,
4912,65.28588,120.2017,-0.589822411,,,,,,,,,,
4913,68.23316,120.3497,-0.577130167,,,,,,,,,,
4914,67.56772,130.5236,0.295367291,,,,,,,,,,
4915,67.92319,137.9222,0.929859442,,,,,,,,,,
4916,65.9763,118.559,-0.730697747,,,,,,,,,,
4917,66.72703,126.2936,-0.067390771,,,,,,,,,,
4918,67.16036,135.8841,0.755075232,,,,,,,,,,
4919,67.7804,122.1423,-0.423399646,,,,,,,,,,
4920,64.55365,106.3292,-1.779505914,,,,,,,,,,
4921,67.47804,131.5261,0.381340094,,,,,,,,,,
4922,67.29005,122.7303,-0.372973703,,,,,,,,,,
4923,66.84522,114.8025,-1.052849203,,,,,,,,,,
4924,63.83743,120.2347,-0.586992384,,,,,,,,,,
4925,64.04876,122.1794,-0.42021801,,,,,,,,,,
4926,69.05705,145.6834,1.595447591,,,,,,,,,,
4927,66.07726,117.709,-0.803592393,,,,,,,,,,
4928,69.83849,131.9638,0.418876549,,,,,,,,,,
4929,70.33978,128.3473,0.10873127,,,,,,,,,,
4930,67.88517,132.8351,0.493597849,,,,,,,,,,
4931,66.30635,120.4227,-0.570869803,,,,,,,,,,
4932,70.70419,127.4847,0.034756068,,,,,,,,,,
4933,64.63844,111.2536,-1.357197214,,,,,,,,,,
4934,67.37468,118.4249,-0.742197949,,,,,,,,,,
4935,67.32338,132.2462,0.443094723,,,,,,,,,,
4936,68.79557,137.0621,0.856098636,,,,,,,,,,
4937,69.49827,130.716,0.311867209,,,,,,,,,,
4938,69.18297,133.2681,0.530731239,,,,,,,,,,
4939,68.05335,120.2172,-0.588493156,,,,,,,,,,
4940,65.60027,124.9529,-0.182367067,,,,,,,,,,
4941,69.84728,135.0017,0.679402014,,,,,,,,,,
4942,71.20265,155.3163,2.421549751,,,,,,,,,,
4943,66.1002,114.3986,-1.087487024,,,,,,,,,,
4944,68.91567,143.1158,1.375254305,,,,,,,,,,
4945,65.88189,111.2503,-1.357480217,,,,,,,,,,
4946,67.45521,121.8782,-0.446048442,,,,,,,,,,
4947,67.21505,122.1602,-0.421864571,,,,,,,,,,
4948,65.97609,124.7486,-0.19988751,,,,,,,,,,
4949,67.96746,130.7902,0.318230482,,,,,,,,,,
4950,66.85926,128.0209,0.080739726,,,,,,,,,,
4951,67.62991,120.2907,-0.582189913,,,,,,,,,,
4952,67.1994,125.7923,-0.110381461,,,,,,,,,,
4953,65.68971,131.2235,0.3553896,,,,,,,,,,
4954,68.65173,131.3886,0.369548313,,,,,,,,,,
4955,68.37333,126.8527,-0.019443246,,,,,,,,,,
4956,66.48906,112.4772,-1.252263227,,,,,,,,,,
4957,66.03608,126.3124,-0.065778513,,,,,,,,,,
4958,67.01056,118.5625,-0.730397592,,,,,,,,,,
4959,67.52148,141.824,1.264471595,,,,,,,,,,
4960,68.94504,135.164,0.693320603,,,,,,,,,,
4961,65.95216,138.0343,0.939472959,,,,,,,,,,
4962,68.70893,111.9057,-1.301274157,,,,,,,,,,
4963,64.0908,109.4352,-1.513140302,,,,,,,,,,
4964,66.00548,106.1651,-1.793578869,,,,,,,,,,
4965,70.50014,138.7377,0.999795423,,,,,,,,,,
4966,69.06617,138.8835,1.012298999,,,,,,,,,,
4967,67.20849,131.6754,0.394143824,,,,,,,,,,
4968,68.71365,133.501,0.550704372,,,,,,,,,,
4969,70.4988,123.6003,-0.298363889,,,,,,,,,,
4970,70.09293,120.5015,-0.564112041,,,,,,,,,,
4971,67.10959,127.9008,0.070440141,,,,,,,,,,
4972,67.94613,108.2182,-1.617508283,,,,,,,,,,
4973,69.9019,132.8392,0.493949459,,,,,,,,,,
4974,68.45258,112.1406,-1.281129507,,,,,,,,,,
4975,69.5192,131.5346,0.382069041,,,,,,,,,,
4976,65.52153,124.897,-0.187160962,,,,,,,,,,
4977,67.62906,115.9246,-0.956619694,,,,,,,,,,
4978,69.24378,138.2668,0.959411789,,,,,,,,,,
4979,68.39542,131.5288,0.381571642,,,,,,,,,,
4980,64.77157,110.1024,-1.455922292,,,,,,,,,,
4981,70.23436,137.102,0.859520396,,,,,,,,,,
4982,65.18062,109.788,-1.482884736,,,,,,,,,,
4983,66.20453,112.9286,-1.213551882,,,,,,,,,,
4984,70.60819,148.2754,1.817733383,,,,,,,,,,
4985,65.64079,119.3393,-0.663780462,,,,,,,,,,
4986,69.72804,141.9129,1.272095517,,,,,,,,,,
4987,67.49767,139.6238,1.075785948,,,,,,,,,,
4988,69.18779,119.7962,-0.624597445,,,,,,,,,,
4989,66.83553,115.7201,-0.974157289,,,,,,,,,,
4990,67.17618,121.334,-0.492718167,,,,,,,,,,
4991,68.75179,159.3608,2.768399629,,,,,,,,,,
4992,66.51066,133.2151,0.526186044,,,,,,,,,,
4993,67.34769,141.3034,1.219825768,,,,,,,,,,
4994,71.80087,129.831,0.235971018,,,,,,,,,,
4995,67.69782,120.7103,-0.546205685,,,,,,,,,,
4996,69.0048,141.5982,1.245107347,,,,,,,,,,
4997,69.06523,125.8677,-0.103915277,,,,,,,,,,
4998,65.88747,112.3178,-1.265933117,,,,,,,,,,
4999,65.84895,118.9697,-0.695476769,,,,,,,,,,
5000,67.18311,112.7574,-1.228233721,,,,,,,,,,
5001,63.79598,111.7201,-1.317190917,,,,,,,,,,
5002,67.47173,110.5494,-1.417588284,,,,,,,,,,
5003,67.15867,103.8433,-1.992692738,,,,,,,,,,
5004,70.38311,159.9758,2.821141049,,,,,,,,,,
5005,66.68444,130.2472,0.271663667,,,,,,,,,,
5006,66.66715,123.7624,-0.284462451,,,,,,,,,,
5007,66.82297,125.297,-0.1528576,,,,,,,,,,
5008,66.6039,122.711,-0.37462884,,,,,,,,,,
5009,70.88882,160.0364,2.826338009,,,,,,,,,,
5010,70.28146,131.6777,0.394341069,,,,,,,,,,
5011,68.61527,124.199,-0.247020331,,,,,,,,,,
5012,68.94252,122.5949,-0.384585391,,,,,,,,,,
5013,70.00817,143.777,1.431957764,,,,,,,,,,
5014,63.92219,106.1497,-1.794899548,,,,,,,,,,
5015,68.18982,135.6658,0.736354172,,,,,,,,,,
5016,66.93297,112.8116,-1.223585616,,,,,,,,,,
5017,67.12819,118.7819,-0.711582198,,,,,,,,,,
5018,67.29436,119.1211,-0.682492946,,,,,,,,,,
5019,70.49073,121.0715,-0.515229749,,,,,,,,,,
5020,66.8532,113.7029,-1.147149148,,,,,,,,,,
5021,68.51902,116.3811,-0.917470982,,,,,,,,,,
5022,68.68968,128.0095,0.07976208,,,,,,,,,,
5023,67.64082,116.0115,-0.949167289,,,,,,,,,,
5024,68.69251,133.2729,0.53114288,,,,,,,,,,
5025,67.6248,127.7888,0.060835199,,,,,,,,,,
5026,68.8846,123.8782,-0.274531628,,,,,,,,,,
5027,69.76061,139.5499,1.069448401,,,,,,,,,,
5028,67.56118,126.6252,-0.038953283,,,,,,,,,,
5029,69.78513,141.3982,1.227955665,,,,,,,,,,
5030,70.21612,151.0506,2.055730114,,,,,,,,,,
